id_local,code_com,coordonneesxy,capacite,capacite_cargo,type_accroche,mobilier,mobilier_complement,acces,gratuit,protection,couverture,date_maj,materiaux,coloris,nom_comm
630,34172,"[3.8813468964439126,43.619276147359436]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
756,34172,"[3.8602836000000003,43.59344830002319]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
349,34172,"[3.903754099999999,43.60180100002316]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
1342,34172,"[3.8454385120054884,43.622493521329524]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1897,34172,"[3.819504406802743,43.63829133819971]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
204,34172,"[3.8875861463748,43.61046149833911]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
25,34172,"[3.884072399999999,43.61740430002312]",12,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1080,34172,"[3.8534099128329986,43.6139778184296]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
588,34057,"[3.8978196999999994,43.62785480002309]",9,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Castelnau-le-Lez
291,34172,"[3.8320839104205833,43.61466199016447]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,gris,Montpellier
101,34172,"[3.898614399999999,43.60153790002316]",8,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,true,,INOX,,Montpellier
140,34172,"[3.8695291999999997,43.60621230002315]",8,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1134,34172,"[3.839569909013731,43.61524338405546]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1905,34172,"[3.8913618817187015,43.61012066145239]",6,,ROUE,RATELIER,PINCE-ROUE,LIBRE ACCES,true,,,,,,Montpellier
196,34172,"[3.853438199999999,43.5880079000232]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
1000,34172,"[3.8819514752921407,43.59799562466507]",6,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
1584,34337,"[3.861689000403994,43.53137657284668]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,,,Villeneuve-lès-Maguelone
1301,34270,"[3.8175685999999995,43.5808079000232]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,,,Saint-Jean-de-Védas
1588,34270,"[3.826902070854581,43.5775790332502]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Saint-Jean-de-Védas
1229,34172,"[3.8802889747206084,43.5921324405418]",15,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
964,34172,"[3.8774361880465005,43.618312762579386]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
795,34172,"[3.912414099999999,43.60058500002316]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
2061,34172,"[3.870327682131563,43.602788505505]",1,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
1511,34172,"[3.873069753176122,43.6301539418152]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
384,34172,"[3.8312861503209787,43.6300770173767]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
2404,34172,"[3.8461296689205327,43.61108842995086]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
1294,34095,"[3.7789931999999995,43.54955330002328]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Fabrègues
549,34172,"[3.8811948999999997,43.606650800023125]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1176,34172,"[3.8827749345952762,43.59117933795284]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
13,34172,"[3.8489554999999998,43.63468960002305]",15,,CADRE ET ROUE,ARCEAU,LOCAL VELOS,LIBRE ACCES,,,true,,INOX,noir,Montpellier
93,34172,"[3.923806099999999,43.60478310002315]",10,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,orange,Montpellier
2236,34172,"[3.8741232183220373,43.60495454461993]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
1338,34172,"[3.865499300001102,43.59642328992359]",8,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,true,,INOX,,Montpellier
2040,34077,"[3.8915747748380127,43.65929288817074]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Clapiers
1542,34172,"[3.8799797575063635,43.60823918842463]",10,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
825,34172,"[3.8797541020821473,43.60140411101505]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
2010,34172,"[3.8499172124156966,43.610382899173985]",9,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
2505,34172,"[3.822659715375683,43.62304550319862]",6,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
1220,34172,"[3.8977884646902674,43.596313070247014]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
734,34129,"[3.9248427999999995,43.58679100002319]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,rouge,Lattes
589,34057,"[3.8994764,43.627474000023064]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Castelnau-le-Lez
1598,34172,"[3.874542929761715,43.60788967536479]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
1838,34172,"[3.894243133126774,43.60732869439553]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
1477,34172,"[3.90828267499853,43.61380847118776]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1148,34172,"[3.8913386215396977,43.59648771564584]",6,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
741,34123,"[3.8105588573751255,43.61636523904661]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,,,Juvignac
439,34172,"[3.8983204062478323,43.618313947873624]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
2054,34172,"[3.8710910092673454,43.60268256916663]",6,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
811,34172,"[3.8814309895161303,43.60173106537282]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
2100,34172,"[3.8650610285725104,43.611882432995436]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
1743,34172,"[3.8991687701126625,43.603473199922504]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
2111,34172,"[3.866128852238645,43.60844981684248]",1,1,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
1249,34172,"[3.841145004644958,43.592124577748606]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1482,34172,"[3.9002269437479655,43.619120365499285]",1,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
172,34172,"[3.8750627000000004,43.61400130002311]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
2431,34172,"[3.831661574562091,43.63851642597892]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
1834,34172,"[3.8291596251989177,43.61375186997704]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
1526,34172,"[3.8429306452625043,43.59248027831993]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
671,34129,"[3.9140086,43.571254800023226]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Lattes
540,34172,"[3.8840856973570306,43.603206725264876]",2,2,CADRE ET ROUE,ARCEAU VELO GRANDE TAILLE,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
2333,34172,"[3.8517786798387554,43.60126204783147]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
280,34270,"[3.826744599999999,43.57577490002322]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Saint-Jean-de-Védas
1966,34172,"[3.894578952622541,43.60747715795169]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
1311,34307,"[4.004012799999999,43.71265580002287]",8,,ROUE,RATELIER,PINCE-ROUE,LIBRE ACCES,,,false,,,,Sussargues
1214,34172,"[3.885415580278905,43.58800981309241]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
661,34172,"[3.8904018999999996,43.60558970002315]",1,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
83,34058,"[3.989390899999999,43.68222390002295]",6,,ROUE,RATELIER,PINCE-ROUE,LIBRE ACCES,,,false,,,,Castries
11,34172,"[3.8733216802873045,43.61418807317162]",7,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
2077,34172,"[3.8618118497216765,43.61155983889911]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
2232,34172,"[3.8728736278702334,43.603640894474196]",10,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
377,34172,"[3.872592550598437,43.60694968913247]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
936,34172,"[3.8603294837219257,43.60063799912713]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,gris,Montpellier
2114,34172,"[3.855534239963055,43.61045282977561]",12,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
1171,34172,"[3.831515093990152,43.63382623303705]",10,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
2025,34172,"[3.8775559024923605,43.605259730278824]",7,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
535,34172,"[3.8847879654239037,43.60682429250899]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
788,34057,"[3.8995907208649485,43.63220230018267]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Castelnau-le-Lez
664,34172,"[3.889388122171053,43.605454223759665]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1175,34172,"[3.883014104810916,43.591097770442104]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1595,34172,"[3.8692346030322486,43.62358497427886]",6,,ROUE,RATELIER,PINCE-ROUE,LIBRE ACCES,,,false,,,,Montpellier
2328,34172,"[3.875173916458934,43.604435772900594]",7,3,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
2139,34172,"[3.8613109972597632,43.60097952031881]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
2060,34172,"[3.869283037767385,43.60282115064906]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
1728,34172,"[3.9045185553527317,43.59499196488168]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
1587,34270,"[3.8259697918885522,43.57756483129628]",6,,ROUE,RATELIER,PINCE-ROUE,LIBRE ACCES,,,,,,,Saint-Jean-de-Védas
200,34249,"[3.981777563619172,43.733806711965535]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Saint-Drézéry
1246,34172,"[3.856838733693139,43.581211816335674]",8,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1674,34337,"[3.880411743923153,43.5174834262438]",15,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Villeneuve-lès-Maguelone
1671,34172,"[3.8867265944590974,43.6058452764282]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,false,,inox,,Montpellier
79,34172,"[3.8394204659050972,43.61516984517263]",6,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
680,34095,"[3.7774184999999996,43.5501363000233]",10,,ROUE,RATELIER,PINCE-ROUE,LIBRE ACCES,,,,,,,Fabrègues
27,34172,"[3.8733122808091793,43.6196622672803]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
927,34172,"[3.9030177608797354,43.597990338232734]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
818,34172,"[3.8669845749450684,43.60869703178004]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1345,34172,"[3.851773469492873,43.62484338680582]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
616,34172,"[3.889545923214046,43.61708649885611]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
930,34172,"[3.9008446724005195,43.596632038940065]",7,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
289,34172,"[3.90113645305246,43.5991637946319]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
1040,34172,"[3.904406973469118,43.596903880305476]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
1388,34172,"[3.8992221631389206,43.59793672948207]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1450,34172,"[3.8689810995805813,43.59626487378851]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
417,34172,"[3.873115200000001,43.601721000023154]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
894,34172,"[3.8457725907701876,43.612268847180786]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
366,34172,"[3.8672133523749723,43.60686833068519]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1070,34172,"[3.9119372703496933,43.60653230633897]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
2219,34172,"[3.8831870000775432,43.622225999454216]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
624,34172,"[3.875948765725835,43.60996064983952]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
2217,34172,"[3.8858988474723946,43.62160626631152]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
1297,34088,"[3.7159516999999997,43.55744660002324]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Cournonterral
694,34172,"[3.8679284,43.62247970002311]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
1001,34172,"[3.8864902846200726,43.591881047282385]",6,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
1150,34172,"[3.8918345413809425,43.5972272516076]",9,1,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1341,34172,"[3.8451132982266794,43.62254354850597]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1300,34270,"[3.8271284166228288,43.57740042298108]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Saint-Jean-de-Védas
2194,34172,"[3.8719072204995677,43.62349690882384]",10,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
49,34172,"[3.861251856479687,43.62927906309996]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,,,Montpellier
1307,34217,"[3.864368863068991,43.697646890996964]",8,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Prades-le-Lez
1333,34172,"[3.8666965271291813,43.59057032365017]",15,,CADRE ET ROUE,AUTRE,BOLLARD,LIBRE ACCES,,,,,,,Montpellier
46,34172,"[3.8736053488137823,43.63974522369856]",14,2,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
2364,34172,"[3.8521885114010264,43.59255453698433]",10,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
1258,34129,"[3.898313999999999,43.57179060002321]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,,,Lattes
114,34172,"[3.896284,43.59947960002317]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
135,34172,"[3.873970789279582,43.60383379496402]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
585,34172,"[3.9019989999999996,43.596320600023176]",8,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,,,Montpellier
1365,34172,"[3.858101126315787,43.5944038671679]",8,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,,,Montpellier
378,34172,"[3.8742017238024853,43.60708443783293]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
294,34172,"[3.8876111343146706,43.607935213607156]",6,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1264,34057,"[3.8962892378825833,43.63296524890031]",1,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Castelnau-le-Lez
1086,34172,"[3.861455580712893,43.61491524544467]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
216,34172,"[3.8619518536433195,43.611832776904315]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1426,34172,"[3.911478662500876,43.605013196296156]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
391,34172,"[3.888718951473792,43.624000616175344]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1958,34172,"[3.911641553165585,43.60440097370765]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
2134,34172,"[3.860644206571456,43.607337528993064]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
1475,34172,"[3.9077605624984972,43.61133908160463]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1735,34172,"[3.8990295935858805,43.607616644106635]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
901,34172,"[3.8862917803470243,43.61292998597163]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
879,34169,"[3.8598032,43.66624590002298]",1,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montferrier-sur-Lez
575,34172,"[3.8880845788711347,43.60498064342037]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
8,34172,"[3.8682915,43.60196070002315]",6,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,ANCIEN,,Montpellier
2348,34172,"[3.921408823741668,43.595631665570735]",24,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
952,34172,"[3.8754490592742226,43.60970747315156]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
541,34172,"[3.883985565315239,43.6032001787474]",14,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
2160,34172,"[3.867538955901703,43.62066646810007]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
2151,34172,"[3.868431999884976,43.61441963929294]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
2161,34172,"[3.8679187844728298,43.62268771969174]",22,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
2218,34172,"[3.8845043161321318,43.62258440996513]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
706,34172,"[3.872832399999999,43.6175936000231]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
998,34172,"[3.87023027399153,43.59606055958001]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
866,34172,"[3.8655790191865527,43.612177056594014]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1370,34172,"[3.8434646266733807,43.59841560564068]",6,,ROUE,RATELIER,PINCE-ROUE,LIBRE ACCES,,,false,,,,Montpellier
1416,34172,"[3.867039293445337,43.60742349502659]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
260,34198,"[3.9539757999999994,43.56401610002325]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Pérols
312,34172,"[3.8917730999999995,43.614243500023115]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
635,34172,"[3.905968299999999,43.60583490002314]",24,,CADRE ET ROUE,AUTRE,RACK VELOS,LIBRE ACCES,,,false,,,,Montpellier
722,34172,"[3.865606363880679,43.63433404715389]",7,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
2078,34172,"[3.861788200410584,43.61162113875972]",2,2,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
507,34172,"[3.888137303221387,43.61623235554819]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
1065,34172,"[3.9100817913255805,43.605716131761326]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
1520,34172,"[3.8540449025286794,43.59054153840869]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1339,34172,"[3.8674586189192866,43.59523830974997]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
152,34172,"[3.8215126551634575,43.630624650491384]",6,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
431,34172,"[3.8719265165490513,43.60177706010987]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
961,34172,"[3.880663211351662,43.617521803890284]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
99,34172,"[3.9007579,43.60144950002315]",10,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
296,34172,"[3.8754208151209326,43.60526030221603]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,false,,INOX,,Montpellier
209,34172,"[3.8791672,43.61603730002313]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
1492,34172,"[3.8960739137205764,43.60536562759114]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
2115,34172,"[3.8672985350231395,43.61283467276093]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
