FID,objectid,code_insee,velo_plus,r_ppal,r_scdr,geom
sc_schema_cyclable_pm35_2023.2564,2564,59611,Non,Oui,Non,"MULTILINESTRING ((700080.920999996 7065303.2965, 700074.478399999 7065307.8654, 700064.991599999 7065307.7538, 700057.557999998 7065302.9619, 700057.557994255 7065302.9618782, 700057.4898908 7065302.7033284, 700055.151000001 7065293.8239, 700055.311111087 7065293.49289349, 700059.894491151 7065284.0174183, 700059.894500002 7065284.0174))"
sc_schema_cyclable_pm35_2023.3122,3122,59143,Oui,Oui,Non,"MULTILINESTRING ((692129.440700002 7064445.4343, 692125.281999998 7064461.118, 692123.108000003 7064484.4, 692120.318000004 7064565.851, 692117.960699998 7064691.7634))"
sc_schema_cyclable_pm35_2023.3123,3123,59201,Non,Non,Oui,"MULTILINESTRING ((695182.659 7057096.019, 695170.291 7057115.649, 695155.542 7057139.021, 695154.746 7057143.22, 695155.883 7057147.759, 695179.254 7057166.592, 695218.853 7057199.268, 695220.781 7057205.282, 695221.122 7057213.451, 695220.214 7057234.214, 695221.008 7057239.661))"
sc_schema_cyclable_pm35_2023.3124,3124,59202,Non,Non,Non,"MULTILINESTRING ((688313.481999998 7064458.18599888, 688672.132999998 7064509.46999888, 688771.638999998 7064524.56099888, 688855.939999998 7064557.68999888, 688877.044999998 7064578.79499888, 688884.646999998 7064617.93799888, 688904.161999998 7064634.50399888, 689031.579999998 7064683.29099888))"
sc_schema_cyclable_pm35_2023.3125,3125,59278,Non,Non,Oui,"MULTILINESTRING ((697243.911 7056816.224, 697250.379 7056786.156, 697260.135 7056751.777, 697277.155 7056696.295, 697288.615 7056661.463, 697292.7 7056648.981, 697297.237 7056638.203, 697300.755 7056628.898, 697303.252 7056616.418, 697304.953 7056603.03, 697305.18 7056583.969, 697304.953 7056569.445, 697304.953 7056556.056, 697305.066 7056538.243, 697304.953 7056525.082, 697305.406 7056509.764, 697305.973 7056493.995, 697307.108 7056478.904, 697308.583 7056463.246, 697310.058 7056449.63, 697311.192 7056436.128, 697312.668 7056426.144, 697314.824 7056413.89, 697315.959 7056410.373, 697318.454 7056403.906, 697323.108 7056390.29, 697341.488 7056339.12, 697366.79 7056270.701, 697373.937 7056260.037, 697377.909 7056256.406, 697381.653 7056253.682, 697392.546 7056250.846, 697403.096 7056248.463, 697407.862 7056247.443))"
sc_schema_cyclable_pm35_2023.3126,3126,00000,Non,Non,Oui,"MULTILINESTRING ((692237.345322491 7065390.93266758, 692581.561666985 7065577.03337416, 692715.47640667 7065643.25332306, 692737.798749768 7065647.96931104, 692762.321887255 7065639.79493188, 692798.006196292 7065623.91777235, 692816.52246231 7065625.16519821, 692834.004904527 7065634.7645447, 692863.558429192 7065665.57566616, 692897.041943839 7065699.05918081, 692917.163492547 7065715.25073953, 692956.934991165 7065739.85247682, 693012.637673413 7065773.6908457, 693012.637679954 7065773.69084967, 693015.396537964 7065775.36680586))"
sc_schema_cyclable_pm35_2023.3127,3127,59653,Oui,Oui,Non,"MULTILINESTRING ((695446.130500004 7052513.3774, 695447.766099997 7052514.1396, 695442.039999999 7052526.4, 695453.980999999 7052533.859, 695461.200999998 7052548.81, 695509.887999997 7052588.221, 695558.870999999 7052630.298, 695560.88394531 7052639.51821659, 695562.5405 7052647.106))"
sc_schema_cyclable_pm35_2023.3128,3128,00000,Oui,Oui,Non,"MULTILINESTRING ((690195.954099998 7052919.0007, 690152.601000004 7052870.8679, 690114.098300003 7052830.2055, 690048.457800001 7052773.9473, 689943.659599997 7052696.4816, 689904.901215291 7052667.44173173, 689867.214930555 7052637.93014661, 689829.089699999 7052603.5794, 689794.817900002 7052568.7411, 689761.962300003 7052532.7699, 689748.6501 7052519.316, 689739.303199999 7052510.5357, 689729.389899999 7052504.446, 689716.3609 7052498.3564, 689705.314599998 7052495.2408, 689698.2337 7052493.8246, 689697.667199999 7052490.9922, 689696.959100001 7052485.3275, 689690.161399998 7052476.1222, 689684.921499997 7052472.865, 689681.6642 7052470.0326, 689679.9648 7052465.5008, 689677.415600002 7052453.3215, 689672.458999999 7052434.2029, 689662.545599997 7052426.6971, 689616.802699998 7052380.5293, 689585.221600004 7052347.3904, 689447.995999999 7052196.878, 689421.962999999 7052165.964, 689346.218999997 7052084.958, 689253.494000003 7051992.591, 689213.887999997 7051953.916, 689127.619999997 7051884.881, 689045.597999997 7051829.692, 688908.637000002 7051726.954, 688835.129000001 7051658.56, 688814.423 7051636.103, 688605.211999998 7051480.092, 688542.152999997 7051433.744, 688444.582000002 7051344.921, 688405.200000003 7051308.69, 688400.909999996 7051287.989))"
sc_schema_cyclable_pm35_2023.3129,3129,59653,Oui,Oui,Non,"MULTILINESTRING ((695728.489399999 7052897.2851, 695742.277999997 7052937.8582))"
sc_schema_cyclable_pm35_2023.3130,3130,59553,Non,Non,Oui,"MULTILINESTRING ((697369.742303735 7055904.89579168, 697371.261999999 7055901.94199887))"
sc_schema_cyclable_pm35_2023.3131,3131,59056,Non,Non,Oui,"MULTILINESTRING ((694155.154 7054996.19, 694161.393 7055000.843, 694176.029 7055012.984, 694202.465 7055031.25, 694271.905 7055077.201, 694303.446 7055098.078, 694365.851 7055130.188, 694399.436 7055145.051, 694432.225 7055155.945, 694437.899 7055157.645, 694511.307 7055179.772, 694575.3 7055199.854, 694591.298 7055207.115, 694607.977 7055216.646, 694630.895 7055230.942, 694659.828 7055248.756, 694679.005 7055257.947, 694683.089 7055259.647))"
sc_schema_cyclable_pm35_2023.3132,3132,59670,Oui,Oui,Non,"MULTILINESTRING ((694327.147 7050096.9555, 694345.342299998 7050048.3598, 694360.592478158 7049940.36423464))"
sc_schema_cyclable_pm35_2023.3167,3167,59653,Oui,Oui,Non,"MULTILINESTRING ((695562.5405 7052647.106, 695661.640000001 7052724.45, 695696.815800004 7052752.0798, 695742.954099998 7052794.8693, 695780.766999997 7052826.3103))"
sc_schema_cyclable_pm35_2023.3168,3168,59017,Non,Non,Oui,"MULTILINESTRING ((690823.399728544 7065239.63839014, 691641.127999687 7065510.11199892))"
sc_schema_cyclable_pm35_2023.3169,3169,59278,Non,Non,Oui,"MULTILINESTRING ((696918.73 7056937.967, 696917.937 7056929.345, 696916.347 7056922.537, 696914.305 7056917.998, 696911.016 7056912.551, 696907.158 7056904.837, 696903.185 7056898.596, 696902.165 7056894.852, 696902.28 7056891.221, 696902.165 7056888.272))"
sc_schema_cyclable_pm35_2023.3170,3170,59317,Non,Oui,Non,"MULTILINESTRING ((694247.055 7064606.516, 693970.806999996 7064710.211, 693909.217 7064741.006, 693891.200999998 7064751.96))"
sc_schema_cyclable_pm35_2023.3171,3171,59553,Non,Non,Oui,"MULTILINESTRING ((698364.870040007 7053655.58776362, 698365.559391015 7053655.34314545, 698365.559338219 7053655.34318651, 698357.653906067 7053661.49048719, 698322.242378519 7053689.02665516, 698109.204121922 7053919.84770524, 698017.930876945 7054071.74869398, 697996.615727223 7054105.06929132, 697877.892831899 7054180.99114928, 697860.383318581 7054193.91323096, 697846.405317933 7054204.17888356, 697819.614499878 7054264.80269429, 697813.373668071 7054268.92773455, 697811.510875473 7054270.10896165, 697804.934287225 7054274.2792833, 697722.233228022 7054301.72207928, 697702.782622125 7054313.14575901, 697697.553327472 7054316.21701487, 697691.103003538 7054328.03039198, 697675.962320941 7054355.57207983, 697639.648967242 7054462.80380987, 697625.927595536 7054483.67692683, 697555.373913591 7054587.92433219, 697492.729851969 7054670.75714966, 697489.090714096 7054674.7516728, 697455.912420643 7054713.76450269, 697447.477555466 7054726.80477159, 697433.730780585 7054757.00655642, 697424.092264689 7054774.50432221, 697348.874580395 7054861.91737966, 697320.398385534 7054889.06030093, 697290.128207951 7054917.66728194, 697265.180259393 7054944.61106639))"
sc_schema_cyclable_pm35_2023.3172,3172,00000,Non,Oui,Non,"MULTILINESTRING ((690111.732600003 7065991.0949, 690110.39795897 7065991.48083057, 690065.857299998 7066004.3604))"
sc_schema_cyclable_pm35_2023.3173,3173,59128,Non,Non,Oui,"MULTILINESTRING ((697608.372 7060877.57799888, 697608.372000625 7060877.57799995, 697629.6170236 7060913.86329907, 697673.712107161 7060953.58495446, 697746.713580759 7061012.61387606, 697787.756311691 7061062.63036452, 697792.36882127 7061080.90336238, 697792.389136146 7061132.38488299, 697798.41974981 7061153.66600591, 697897.34380312 7061390.08691826))"
sc_schema_cyclable_pm35_2023.3174,3174,59320,Non,Non,Oui,"MULTILINESTRING ((687797.688 7051664.738, 687813.912 7051657.25, 687836.037 7051647.606, 687851.696 7051640.684, 687860.432 7051636.147, 687868.034 7051632.062, 687872.457 7051630.245))"
sc_schema_cyclable_pm35_2023.3175,3175,59355,Non,Oui,Non,"MULTILINESTRING ((698304.392099999 7062509.8267, 698246.750500001 7061822.8958))"
sc_schema_cyclable_pm35_2023.2989,2989,59328,Non,Non,Non,"MULTILINESTRING ((702493.426 7060703.63599888, 702506.45711807 7060681.91723673, 702512.147 7060672.43399887, 702558.553000001 7060512.90699887, 702570.861785794 7060495.12631586))"
sc_schema_cyclable_pm35_2023.2990,2990,59355,Non,Non,Oui,"MULTILINESTRING ((700070.225448713 7060927.40962942, 700081.304796646 7060933.53684457, 700095.825457194 7060932.27782776))"
sc_schema_cyclable_pm35_2023.2991,2991,00000,Non,Non,Non,"MULTILINESTRING ((694982.603999999 7057509.11799887, 694977.340746408 7057503.89379198, 694969.528999999 7057496.13999887, 694969.496825596 7057496.18550895, 694903.525999999 7057589.49999887, 694895.140999999 7057607.65199887, 694852.838999999 7057707.14599887, 694839.618999999 7057748.51799887, 694803.739999999 7057834.34499887, 694768.067999999 7057914.18599887, 694751.560999999 7057940.56399887, 694766.776241288 7057950.98177664, 694767.795999999 7057951.67999887, 694821.283999999 7057978.74699887))"
sc_schema_cyclable_pm35_2023.3051,3051,00000,Non,Oui,Non,"MULTILINESTRING ((692540.540586285 7052620.93272533, 692618.088639732 7052657.36379073, 692649.140077099 7052685.89754399, 692668.442321949 7052700.16442061, 692682.143538119 7052719.88080485, 692702.850671464 7052749.67887479, 692755.722037791 7052863.81388782, 692796.004983565 7052948.57591955, 692845.519437744 7053035.01640735, 692905.104628367 7053069.42475687, 692992.384344209 7053163.41829701, 693048.612622684 7053250.69801285, 693089.734796495 7053329.58544832, 693133.374654416 7053399.24137539, 693161.069179635 7053424.4182165, 693199.673669334 7053483.5837931, 693224.850510443 7053524.70596691, 693250.027351551 7053590.58536781, 693272.686508548 7053631.70754162, 693328.914787024 7053681.64160982, 693446.826326214 7053787.80395649, 693481.234675729 7053829.76535834, 693476.794450952 7053834.9102902, 693472.190999401 7053838.18491038, 693470.769991443 7053841.29336529, 693470.947617437 7053845.02351118, 693473.523194362 7053848.04315309, 693478.05265723 7053851.59567298, 693485.512949012 7053861.3651027, 693494.927126738 7053877.88432022, 693502.920296504 7053896.35742368, 693510.025336297 7053916.2515351, 693513.755482188 7053936.32327251, 693512.512100225 7053954.79637598, 693513.933108183 7053982.86128316, 693500.122400001 7054041.7544, 693497.264399998 7054050.0175, 693481.544600002 7054100.2569, 693475.596600004 7054109.6038, 693468.055399999 7054116.1891, 693460.832800001 7054117.8885, 693452.016999997 7054120.4377, 693446.8125 7054123.4117, 693445.219300002 7054127.1292, 693444.210299999 7054135.0952, 693440.253799997 7054144.0704, 693436.058300003 7054150.815, 693433.721600004 7054155.4353, 693434.305799998 7054158.3562, 693440.282600001 7054167.7044))"
sc_schema_cyclable_pm35_2023.3052,3052,00000,Non,Oui,Non,"MULTILINESTRING ((691750.933200002 7051888.4991, 691757.163298527 7051883.2898342, 691815.977242983 7051799.92511477, 691837.560341865 7051779.42117083, 691859.952806956 7051759.45680436, 691885.987419984 7051735.58050122, 691904.737737138 7051715.21145165, 691916.20375842 7051698.21476128, 691945.47583628 7051647.35958454, 691981.627526909 7051571.95363282))"
sc_schema_cyclable_pm35_2023.3053,3053,59355,Non,Non,Oui,"MULTILINESTRING ((700672.125872974 7059865.64988706, 700681.394175785 7059860.83353836, 700701.202706938 7059836.49254669, 701090.998 7060193.317, 701138.229 7060229.013))"
sc_schema_cyclable_pm35_2023.3054,3054,59196,Non,Non,Oui,"MULTILINESTRING ((695265.145 7061081.349, 695281.142 7061088.838, 695294.871 7061097.915, 695304.744 7061103.021, 695319.607 7061104.835, 695341.732 7061108.126, 695363.856 7061112.778, 695378.946 7061119.245, 695387.456 7061121.514, 695400.051 7061125.486, 695429.592 7061130.683, 695464.367 7061143.84, 695579.773 7061166.446))"
sc_schema_cyclable_pm35_2023.3055,3055,59524,Non,Option,Non,"MULTILINESTRING ((692876.293799996 7051966.855, 692929.651500002 7052016.1458, 693035.017216974 7051918.84557307, 693021.663104327 7051904.73803872, 693004.936202693 7051891.24860191, 693001.968526596 7051882.61536236, 693005.475780165 7051873.1727566, 693013.29965351 7051868.58634809, 693031.105710088 7051873.44254534, 693039.469160905 7051872.63317913, 693038.929583433 7051855.09691129, 693038.120217225 7051844.84493932, 693032.99423124 7051835.67212229, 693029.217188936 7051827.84824895, 693030.026555144 7051816.51712204, 693043.24620321 7051794.12465694, 693054.307541387 7051784.41226245, 693067.257400717 7051777.39775531, 693112.009199999 7051708.404))"
sc_schema_cyclable_pm35_2023.3056,3056,59056,Non,Non,Oui,"MULTILINESTRING ((694462.747 7056166.43, 694454.464 7056170.288, 694392.06 7056192.753))"
sc_schema_cyclable_pm35_2023.3057,3057,59355,Non,Non,Oui,"MULTILINESTRING ((698976.92 7060949.969, 698975.657895543 7060953.84650386, 698940.866 7061060.736, 698650.956 7061108.135, 698504.56 7061160.374, 698517.443 7061117.248, 698227.631 7061039.406, 698210.262 7061034.376))"
sc_schema_cyclable_pm35_2023.3058,3058,00000,Oui,Oui,Non,"MULTILINESTRING ((695869.7315 7051204.8298, 696003.950400002 7050922.0517))"
sc_schema_cyclable_pm35_2023.3059,3059,00000,Non,Non,Oui,"MULTILINESTRING ((697139.524999999 7053663.52099886, 697229.263349465 7053804.78143164, 697259.725983198 7053862.4826266, 697354.176948717 7053920.15344172, 697427.263114873 7053956.55417852, 697479.02945727 7054068.84346917, 697539.987662264 7054117.39617205, 697686.126941014 7054302.5168325, 697697.553327472 7054316.21701487))"
sc_schema_cyclable_pm35_2023.3060,3060,59355,Non,Oui,Non,"MULTILINESTRING ((698234.331 7061600.774, 698242.620999999 7061576.189, 698247.372000001 7061490.594, 698246.419 7061424.688, 698242.168300003 7061330.9567))"
sc_schema_cyclable_pm35_2023.2164,2164,59152,Non,Oui,Non,"MULTILINESTRING ((700349.471799999 7074335.9898, 700351.69171625 7074334.06242528, 700353.7949 7074332.2364, 700377.78466852 7074311.40832327, 700378.847000003 7074310.486, 700323.82 7074257.16, 700322.476859744 7074256.08756055, 700295.5154 7074234.56, 700294.592130387 7074233.82283198, 700294.545999996 7074233.786, 700293.889793721 7074234.62619997, 700274.003899999 7074260.0879, 700273.055 7074261.214, 700273.015913256 7074261.27377973, 700273.015900001 7074261.2738, 700264.145999998 7074264.3783, 700264.145998089 7074264.37829889, 700248.917250218 7074255.54780164, 700248.906900004 7074255.5418, 700219.207000002 7074238.097, 700163.498000003 7074205.99))"
sc_schema_cyclable_pm35_2023.2165,2165,59512,Non,Non,Oui,"MULTILINESTRING ((712262.019000001 7066064.561, 712273.962078866 7065998.27052051, 712311.251739593 7065821.27623033, 712336.783796592 7065748.01032764, 712363.239 7065688.842))"
sc_schema_cyclable_pm35_2023.2166,2166,59378,Non,Oui,Non,"MULTILINESTRING ((706001.923699997 7065143.8898, 706006.456 7065134.9442, 706006.116999999 7065125.1375, 706002.640000001 7065115.335))"
sc_schema_cyclable_pm35_2023.2167,2167,59426,Non,Non,Oui,"MULTILINESTRING ((711896.777000005 7073494.64899779, 711904.702295354 7073497.52088777, 711926.30048175 7073504.16464978, 711969.874705314 7073522.21682812, 711985.010000005 7073526.62199779, 711996.019239453 7073523.92867262, 712006.261000005 7073516.8849978, 712069.073928273 7073412.00976284, 712065.679638759 7073405.63146405, 712075.172594607 7073389.91361912, 712083.478930974 7073378.18359376, 712125.321857263 7073307.49219714, 712148.743002429 7073273.2553072, 712184.536114643 7073231.47073924, 712214.18214889 7073204.08122729, 712240.521210812 7073183.96705445, 712259.351500281 7073171.40055961, 712283.431631345 7073157.41794405, 712315.881274246 7073142.18248649, 712357.043353292 7073127.2427527, 712380.853554025 7073120.9400525, 712417.424777374 7073114.0148634, 712480.373968203 7073106.85624096, 712543.556592372 7073100.1644852, 712647.045373338 7073089.03749596, 712651.752945705 7073088.60953484, 712666.92611284 7073088.29829039, 712673.734585272 7073090.32137934))"
sc_schema_cyclable_pm35_2023.2168,2168,59090,Non,Non,Oui,"MULTILINESTRING ((707576.039710054 7068194.73509377, 707581.324637591 7068195.19375349, 707606.620145857 7068197.38905901, 707606.642228093 7068197.39097545, 707666.545754801 7068223.08822696, 707697.771402914 7068236.48332033, 707714.584837217 7068244.66038723, 707715.571000002 7068245.13999889))"
sc_schema_cyclable_pm35_2023.2169,2169,59163,Non,Oui,Non,"MULTILINESTRING ((710005.4212 7064278.8433, 710016.6373 7064248.2645, 710171.703100003 7064166.6493, 710171.703125408 7064166.64928663, 710335.240999997 7064080.5751, 710339.141199999 7064076.9622))"
sc_schema_cyclable_pm35_2023.2170,2170,59279,Non,Oui,Non,"MULTILINESTRING ((706894.024999999 7075212.547, 706910.251000002 7075222.912, 706927.512999997 7075222.76, 706943.810000002 7075212.607, 706949.277000003 7075194.421, 706944.491999999 7075176.452))"
sc_schema_cyclable_pm35_2023.2171,2171,59339,Non,Non,Oui,"MULTILINESTRING ((717050.567000003 7065307.95999888, 717037.397000003 7065331.84299888, 717010.092000003 7065383.49499888, 716980.672000003 7065436.66499889, 716968.821000003 7065454.03199888, 716954.033000004 7065464.92099888, 716876.534000003 7065498.38599888, 716852.794000003 7065515.23299888))"
sc_schema_cyclable_pm35_2023.2172,2172,59426,Non,Non,Oui,"MULTILINESTRING ((711453.162343009 7074639.54911547, 711569.730997921 7074766.84539897))"
